lat,lon,distance_km
10.627591000000004,-0.5860765999999993,19.165500987227563
10.677591000000005,-0.5860765999999993,16.201321342314166
10.727591000000006,-0.5860765999999993,13.033027691499328
10.777591000000006,-0.5860765999999993,11.699030135878017
10.827591000000007,-0.5860765999999993,12.872307117267475
10.877591000000008,-0.5860765999999993,13.961184413941156
10.927591000000008,-0.5860765999999993,12.349985933064085
10.97759100000001,-0.5860765999999993,13.113013250873632
10.627591000000004,-0.5360765999999992,23.635402017314945
10.677591000000005,-0.5360765999999992,20.550717047561267
10.727591000000006,-0.5360765999999992,18.09673769474585
10.777591000000006,-0.5360765999999992,17.160223433530653
10.827591000000007,-0.5360765999999992,13.947370894049591
10.877591000000008,-0.5360765999999992,9.504351544530964
10.927591000000008,-0.5360765999999992,6.925155338113739
10.97759100000001,-0.5360765999999992,8.210017623679356
10.677591000000005,-0.4860765999999992,25.291685355051065
10.727591000000006,-0.4860765999999992,23.310732156816204
10.777591000000006,-0.4860765999999992,17.763958060076483
10.827591000000007,-0.4860765999999992,12.228971167318706
10.877591000000008,-0.4860765999999992,6.7348959338437515
10.927591000000008,-0.4860765999999992,1.7295861487446196
10.97759100000001,-0.4860765999999992,4.737686231673406
10.677591000000005,-0.43607659999999915,29.11507885288054
10.727591000000006,-0.43607659999999915,23.62269668809873
10.777591000000006,-0.43607659999999915,18.17133267472989
10.827591000000007,-0.43607659999999915,12.806031841825671
10.877591000000008,-0.43607659999999915,7.70310718885058
10.927591000000008,-0.43607659999999915,4.062366299936909
10.97759100000001,-0.43607659999999915,5.957292196097468
11.02759100000001,-0.43607659999999915,10.784126827304092
10.727591000000006,-0.3860765999999991,25.127655331651365
10.777591000000006,-0.3860765999999991,20.077033318667976
10.827591000000007,-0.3860765999999991,15.381709437115687
10.877591000000008,-0.3860765999999991,11.486000933884716
10.927591000000008,-0.3860765999999991,9.438271219613457
10.97759100000001,-0.3860765999999991,10.394961457034112
11.02759100000001,-0.3860765999999991,13.18564139794286
10.727591000000006,-0.33607659999999906,27.634466973552783
10.777591000000006,-0.33607659999999906,23.13719793020577
10.827591000000007,-0.33607659999999906,19.20462282950787
10.877591000000008,-0.33607659999999906,16.251972028002747
10.927591000000008,-0.33607659999999906,14.874713388419078
10.97759100000001,-0.33607659999999906,10.795061034870493
11.02759100000001,-0.33607659999999906,7.852756368816537
10.727591000000006,-0.286076599999999,27.176970164835772
10.777591000000006,-0.286076599999999,25.582616851404875
10.827591000000007,-0.286076599999999,23.678177852027954
10.877591000000008,-0.286076599999999,18.94905288769991
10.927591000000008,-0.286076599999999,13.43744307919287
10.97759100000001,-0.286076599999999,7.99279075179972
11.02759100000001,-0.286076599999999,3.004344824976751
10.777591000000006,-0.23607659999999897,20.24301627919159
10.827591000000007,-0.23607659999999897,19.68563654477234
10.877591000000008,-0.23607659999999897,19.130762883608952
10.927591000000008,-0.23607659999999897,13.692450168174561
10.97759100000001,-0.23607659999999897,8.414383371694072
11.02759100000001,-0.23607659999999897,3.6580606247266463
10.777591000000006,-0.18607659999999893,14.991343638269923
10.827591000000007,-0.18607659999999893,14.23080417654653
10.877591000000008,-0.18607659999999893,15.559969376337087
10.927591000000008,-0.18607659999999893,15.614710935591871
10.97759100000001,-0.18607659999999893,10.51692345299715
10.827591000000007,-0.13607659999999888,8.783428116895232
10.877591000000008,-0.13607659999999888,10.805851227647912
10.927591000000008,-0.13607659999999888,14.771789049541718
10.827591000000007,-0.08607659999999884,3.3797567161297213
